Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H13538,2016,52.0,1,1,0,1,1,850.0,4,1960.0,   .,23,0
H14346,2016,52.0,1,1,0,1,1,540.0,4,1960.0,   .,23,0
H15441,2012,52.0,1,0,1,0,0,7160.0,4,2006.0,6,23,1
H16106,2014,52.0,1,0,1,0,0,891.0,4,1950.0,2,23,0
H16107,2015,13.0,1,0,1,0,0,891.0,4,1950.0,2,23,0
H16132,2013,52.0,1,0,1,0,0,1410.0,4,1980.0,6,23,1
H17409,2012,52.0,1,0,1,0,0,1970.0,4,2002.0,5,23,0
H17410,2013,52.0,1,0,1,0,0,1970.0,4,2002.0,5,23,1
H17411,2014,52.0,1,0,1,0,0,1970.0,4,2002.0,5,23,0
H1802,2012,52.0,1,0,0,1,1,728.0,4,1970.0,   .,23,1
H338,2016,52.0,0,0,0,1,1,326.0,4,1960.0,   .,23,1
H3420,2012,52.0,1,0,0,1,1,22.0,4,1970.0,   .,23,0
H3849,2013,52.0,0,1,0,1,1,350.0,4,1960.0,   .,23,0
H5461,2016,52.0,0,1,0,1,1,500.0,4,1960.0,   .,23,0
H5697,2014,52.0,1,0,1,0,0,150.0,4,1900.0,2,23,0
H5781,2014,52.0,1,0,1,0,0,800.0,4,2011.0,3,23,1
H5937,2014,52.0,1,0,1,0,0,800.0,4,1930.0,1,23,0
H7120,2013,52.0,1,0,0,1,1,4500.0,4,1960.0,   .,23,1
H7121,2014,52.0,1,0,0,1,1,4500.0,4,1960.0,   .,23,1
H7450,2013,52.0,0,1,0,1,1,1300.0,4,1960.0,   .,23,0
H14657,2012,52.0,0,1,0,1,1,3200.0,2,1988.0,   .,6,1
H19798,2016,52.0,0,0,1,0,0,715.0,2,1958.0,4,6,0
H2612,2012,52.0,0,0,0,1,1,150.0,2,1960.0,   .,6,1
H2710,2012,52.0,0,0,0,1,1,550.0,2,1960.0,   .,6,0
H2711,2016,52.0,0,0,0,1,1,550.0,2,1960.0,   .,6,0
H5792,2012,52.0,0,0,0,1,1,120.0,2,1970.0,   .,6,0
H5747,2016,52.0,0,0,1,0,0,605.0,2,1950.0,4,1,0
H2843,2013,52.0,0,0,0,1,1,950.0,2,1970.0,   .,1,1
H14960,2012,52.0,0,0,1,0,0,320.0,2,1940.0,3,1,0
H17260,2012,52.0,1,0,1,0,0,1300.0,2,2004.0,4,3,0
H17286,2013,52.0,1,0,1,0,0,6780.0,2,1971.0,4,3,1
H17287,2015,52.0,1,0,1,0,0,6780.0,2,1971.0,4,3,1
H13611,2014,52.0,0,0,1,0,0,2400.0,2,1959.0,6,13,0
H13612,2016,50.0,0,0,1,0,0,2400.0,2,1959.0,6,13,0
H13760,2012,52.0,0,0,1,0,0,630.0,2,1970.0,3,13,0
H14675,2014,39.0,0,0,1,0,0,150.0,2,1940.0,3,13,0
H14676,2016,52.0,0,0,1,0,0,150.0,2,1940.0,3,13,0
H14948,2013,52.0,0,0,1,0,0,3300.0,2,1958.0,6,13,0
H15096,2015,52.0,0,0,1,0,0,1580.0,2,1970.0,4,13,0
H15097,2016,50.0,0,0,1,0,0,1580.0,2,1970.0,4,13,1
H15392,2013,52.0,0,0,1,0,0,1680.0,2,2008.0,3,13,0
H16704,2014,52.0,0,0,1,0,0,1535.0,2,1965.0,5,13,0
H16798,2014,52.0,0,0,1,0,0,1331.0,2,1950.0,2,13,0
H16800,2016,50.0,0,0,1,0,0,3065.0,2,1965.0,8,13,0
H17025,2013,52.0,0,0,1,0,0,3752.0,2,2008.0,3,13,1
H12963,2013,52.0,0,1,0,1,1,410.0,2,1960.0,   .,23,0
H13902,2014,52.0,1,0,1,0,0,1052.0,2,1977.0,5,23,1
H13903,2015,8.0,1,0,1,0,0,1052.0,2,1977.0,5,23,0
H14009,2012,52.0,1,1,0,1,1,800.0,2,1960.0,   .,23,0
H14010,2013,52.0,1,1,0,1,1,800.0,2,1960.0,   .,23,0
H14011,2014,52.0,1,1,0,1,1,800.0,2,1960.0,   .,23,0
H14017,2013,52.0,1,0,1,0,0,2190.0,2,1970.0,5,23,0
H14342,2013,6.0,0,0,1,0,0,2700.0,2,1960.0,4,23,0
H14936,2015,46.0,1,1,0,1,1,600.0,2,1980.0,   .,23,0
H1651,2014,31.0,1,0,0,1,1,1957.0,2,1960.0,   .,23,0
H18159,2012,47.0,1,0,1,0,0,280.0,2,1880.0,2,23,0
H18160,2013,52.0,1,0,1,0,0,280.0,2,1880.0,2,23,0
H18517,2014,52.0,1,0,1,0,0,11810.0,2,1970.0,6,23,1
H2028,2013,52.0,0,0,1,0,0,296.0,2,1950.0,4,23,0
H2029,2014,4.0,0,0,1,0,0,296.0,2,1950.0,4,23,0
H2181,2014,52.0,0,0,1,0,0,750.0,2,1850.0,5,23,0
H3227,2012,0.0,0,0,0,1,1,390.0,2,1970.0,   .,23,1
H4090,2012,52.0,0,0,0,1,1,637.0,2,1960.0,   .,23,0
H4354,2012,52.0,0,1,0,1,1,385.0,2,1960.0,   .,23,0
H538,2014,52.0,0,0,1,0,0,590.0,2,1960.0,5,23,0
H539,2016,52.0,0,0,1,0,0,590.0,2,1960.0,5,23,0
H540,2012,52.0,0,0,0,1,1,329.0,2,1960.0,   .,23,0
H672,2013,52.0,0,0,0,1,1,660.0,2,1960.0,   .,23,1
H6245,2015,52.0,0,0,1,0,0,1020.0,2,1969.0,3,1,0
H13977,2013,52.0,0,0,1,0,0,921.0,2,1950.0,4,11,0
H13978,2015,52.0,0,0,1,0,0,921.0,2,1950.0,4,11,0
H16782,2014,52.0,0,0,1,0,0,1815.0,2,1960.0,4,11,0
H18592,2012,24.0,0,0,1,0,0,652.0,2,1900.0,3,11,0
H18593,2014,52.0,0,0,1,0,0,652.0,2,1900.0,3,11,0
H19905,2016,30.0,0,0,1,0,0,311.0,2,1940.0,4,11,0
H4330,2015,52.0,1,1,0,1,1,400.0,2,1970.0,   .,11,0
H4945,2012,52.0,1,0,1,0,0,450.0,2,1900.0,5,11,1
H5320,2016,52.0,0,1,0,1,1,200.0,2,1960.0,   .,11,0
H5448,2013,52.0,0,1,0,1,1,200.0,2,1960.0,   .,11,0
H7394,2016,52.0,0,0,1,0,0,150.0,2,1900.0,3,11,0
H3027,2014,35.0,0,0,0,1,1,825.0,2,1980.0,   .,1,0
H5915,2016,52.0,0,0,1,0,0,612.0,2,1985.0,3,1,1
H14747,2015,52.0,0,0,1,0,0,2074.0,2,2000.0,4,2,0
H16170,2013,52.0,0,0,1,0,0,678.0,2,1950.0,2,2,1
H15384,2012,52.0,1,0,1,0,0,15026.0,2,1950.0,>=10,2,0
H15385,2013,52.0,1,0,1,0,0,15026.0,2,1950.0,>=10,2,1
H14950,2015,52.0,0,0,1,0,0,1213.0,2,1956.0,4,1,1
H17924,2012,52.0,1,0,1,0,0,3198.0,2,2011.0,4,2,0
H17925,2015,52.0,1,0,1,0,0,3198.0,2,2011.0,4,2,0
H14225,2014,52.0,0,1,0,1,1,7000.0,2,1988.0,   .,3,1
H14258,2012,52.0,1,1,0,1,1,1680.0,2,1988.0,   .,3,0
H18646,2015,52.0,0,0,1,0,0,5343.0,2,2000.0,4,3,1
H17003,2015,51.0,1,0,1,0,0,9994.0,2,2010.0,5,3,1
H17478,2012,52.0,0,0,1,0,0,710.0,2,2003.0,4,3,0
H17480,2014,52.0,0,0,1,0,0,710.0,2,2003.0,4,3,0
H2753,2012,52.0,0,0,1,0,0,900.0,2,1900.0,4,1,0
H18136,2015,52.0,0,0,1,0,0,500.0,2,1960.0,2,1,0
H5231,2013,52.0,0,0,0,1,1,280.0,2,1960.0,   .,1,0
H4556,2012,52.0,1,1,0,1,1,1425.0,2,1970.0,   .,3,0
H4557,2013,52.0,1,1,0,1,1,1425.0,2,1970.0,   .,3,0
H4558,2014,52.0,1,1,0,1,1,1425.0,2,1970.0,   .,3,1
H13516,2012,52.0,1,1,0,1,1,3400.0,2,1988.0,   .,1,0
H15345,2013,13.0,1,0,1,0,0,6017.0,2,2008.0,5,1,0
H301,2012,52.0,0,0,0,1,1,460.0,2,1980.0,   .,1,0
H19441,2014,0.0,1,0,1,0,0,600.0,2,1920.0,2,1,0
H238,2012,52.0,0,0,0,1,1,236.0,2,1960.0,   .,5,0
H239,2013,52.0,0,0,0,1,1,236.0,2,1960.0,   .,5,0
H240,2014,52.0,0,0,0,1,1,236.0,2,1960.0,   .,5,0
H250,2013,52.0,0,0,1,0,0,440.0,2,1960.0,3,5,0
H305,2016,52.0,0,0,0,1,1,3450.0,2,1980.0,   .,5,0
H17535,2012,52.0,0,0,1,0,0,6315.0,2,2008.0,4,2,0
H18794,2014,52.0,0,0,1,0,0,5845.0,2,2008.0,8,2,0
H13769,2013,52.0,1,1,0,1,1,1877.0,2,1988.0,   .,4,0
H16814,2012,52.0,1,0,1,0,0,450.0,2,1960.0,5,4,0
H18989,2013,52.0,1,0,1,0,0,1120.0,2,1955.0,3,4,0
H18990,2014,52.0,1,0,1,0,0,1120.0,2,1955.0,3,4,0
H12968,2016,52.0,1,1,0,1,1,350.0,2,1960.0,   .,5,0
H14043,2013,52.0,0,1,0,1,1,420.0,2,1960.0,   .,5,0
H16415,2014,52.0,0,0,1,0,0,400.0,2,1940.0,2,5,0
H2772,2013,52.0,0,0,0,1,1,300.0,2,1960.0,   .,5,1
H5742,2013,52.0,0,0,1,0,0,2000.0,2,1960.0,4,5,0
H17467,2013,52.0,0,0,1,0,0,829.0,2,2009.0,4,1,0
H16105,2013,52.0,0,0,1,0,0,540.0,2,1900.0,3,1,0
H5450,2016,52.0,0,0,1,0,0,540.0,2,1900.0,3,1,0
H13511,2012,52.0,1,1,0,1,1,634.0,2,1960.0,   .,6,0
H14200,2015,52.0,1,1,0,1,1,1137.0,2,1988.0,   .,6,1
H15606,2013,43.0,1,0,1,0,0,2100.0,2,1980.0,3,6,0
H15681,2013,52.0,1,0,1,0,0,250.0,2,1950.0,3,6,1
H18667,2012,26.0,1,0,1,0,0,2000.0,2,1950.0,4,6,0
H18668,2013,52.0,1,0,1,0,0,2000.0,2,1950.0,4,6,1
H4562,2014,52.0,1,1,0,1,1,20000.0,2,1970.0,   .,1,0
H4314,2014,29.0,1,0,1,0,0,5102.0,2,1988.0,7,1,0
H13799,2016,4.0,1,1,0,1,1,3420.0,2,1988.0,   .,1,0
H14066,2012,52.0,1,1,0,1,1,5154.0,2,1960.0,   .,2,1
H16645,2013,52.0,0,0,1,0,0,400.0,2,1820.0,2,2,0
H15732,2016,0.0,0,0,1,0,0,2320.0,2,1960.0,1,1,0
H13235,2013,52.0,0,0,1,0,0,971.0,2,1970.0,4,11,1
H13866,2012,52.0,0,1,0,1,1,256.0,2,1960.0,   .,11,0
H14431,2015,52.0,0,1,0,1,1,350.0,2,1960.0,   .,11,0
H17019,2012,52.0,0,0,1,0,0,1002.0,2,1945.0,4,11,1
H17021,2016,52.0,0,0,1,0,0,1002.0,2,1945.0,4,11,0
H19272,2013,18.0,0,0,1,0,0,1306.0,2,2011.0,3,11,0
H281,2014,52.0,0,0,1,0,0,6204.0,2,1950.0,5,11,1
H2876,2012,52.0,0,0,0,1,1,1700.0,2,1988.0,   .,11,0
H302,2015,52.0,0,0,0,1,1,1425.0,2,1980.0,   .,11,0
H5499,2013,52.0,0,1,0,1,1,300.0,2,1960.0,   .,11,0
H5500,2014,24.0,0,1,0,1,1,300.0,2,1960.0,   .,11,0
H16996,2013,52.0,1,0,1,0,0,1540.0,2,1993.0,3,1,0
H14432,2015,52.0,0,1,0,1,1,3035.0,2,1980.0,   .,2,1
H15794,2012,52.0,0,0,1,0,0,2126.0,2,2000.0,2,2,0
H19276,2013,17.0,0,0,1,0,0,700.0,2,1920.0,3,2,0
H19278,2016,52.0,0,0,1,0,0,700.0,2,1920.0,3,2,0
H17851,2014,52.0,0,0,1,0,0,4501.0,2,2008.0,3,1,1
H17307,2013,52.0,0,0,1,0,0,305.0,2,1970.0,2,3,0
H2877,2014,52.0,0,0,1,0,0,2100.0,2,1970.0,3,3,0
H4350,2013,24.0,0,0,0,1,1,390.0,2,1960.0,   .,3,0
H14861,2012,52.0,1,0,1,0,0,3800.0,2,1960.0,3,1,1
H17157,2013,52.0,0,0,1,0,0,675.0,2,1900.0,3,3,0
H17158,2015,52.0,0,0,1,0,0,675.0,2,1900.0,3,3,1
H17765,2016,52.0,0,0,1,0,0,6325.0,2,1968.0,5,3,1
H14789,2016,52.0,0,1,0,1,1,632.0,2,1960.0,   .,1,1
H17595,2012,52.0,0,0,1,0,0,350.0,2,1930.0,3,3,0
H17596,2014,52.0,0,0,1,0,0,350.0,2,1930.0,3,3,1
H17597,2016,52.0,0,0,1,0,0,350.0,2,1930.0,3,3,0
H17920,2013,52.0,0,0,1,0,0,1944.0,2,2002.0,4,6,0
H18003,2013,52.0,1,0,1,0,0,3650.0,2,1980.0,5,6,1
H18005,2016,10.0,1,0,1,0,0,3650.0,2,1980.0,5,6,0
H18904,2012,11.0,0,0,1,0,0,332.0,2,1979.0,3,6,0
H7039,2012,52.0,1,1,0,1,1,240.0,2,1980.0,   .,6,0
H7040,2013,35.0,1,1,0,1,1,240.0,2,1980.0,   .,6,0
H19689,2016,52.0,0,0,1,0,0,1100.0,2,1978.0,2,1,0
H13164,2012,52.0,0,0,1,0,0,300.0,2,1930.0,3,2,0
H232,2016,52.0,0,0,0,1,1,800.0,2,1960.0,   .,2,0
H6094,2014,52.0,0,1,0,1,1,1091.0,2,1988.0,   .,1,0
H12990,2014,52.0,0,1,0,1,1,2135.0,2,1960.0,   .,4,1
H12991,2015,52.0,0,1,0,1,1,2135.0,2,1960.0,   .,4,0
H16730,2014,52.0,1,0,1,0,0,15917.0,2,1970.0,5,4,1
H18207,2014,52.0,0,0,1,0,0,500.0,2,1970.0,3,4,0
H4453,2015,52.0,0,1,0,1,1,685.0,2,1980.0,   .,1,0
H17455,2014,52.0,0,0,1,0,0,2650.0,2,2008.0,3,1,0
H16712,2012,52.0,1,0,1,0,0,3936.0,2,2008.0,4,3,0
H16713,2014,52.0,1,0,1,0,0,3936.0,2,2008.0,4,3,1
H16714,2016,52.0,1,0,1,0,0,3936.0,2,2008.0,4,3,0
H14340,2013,52.0,1,1,0,1,1,816.0,2,1980.0,   .,3,0
H16078,2014,52.0,0,0,1,0,0,640.0,2,1950.0,4,3,0
H17190,2012,52.0,1,0,1,0,0,1230.0,2,1970.0,5,3,1
H16613,2014,52.0,1,0,1,0,0,3900.0,2,1997.0,5,1,1
H14363,2012,28.0,1,1,0,1,1,250.0,2,1980.0,   .,4,0
H17328,2012,52.0,0,0,1,0,0,960.0,2,2008.0,3,4,0
H17329,2013,52.0,0,0,1,0,0,960.0,2,2008.0,3,4,0
H19240,2014,52.0,0,0,1,0,0,685.0,2,1995.0,5,4,0
H6613,2013,52.0,0,1,0,1,1,2250.0,2,1980.0,   .,1,1
H16805,2013,52.0,1,0,1,0,0,550.0,2,1979.0,3,2,1
H2618,2015,52.0,0,0,1,0,0,3500.0,2,1979.0,3,2,0
H3630,2014,52.0,0,0,0,1,1,4800.0,2,1980.0,   .,1,0
H6772,2015,52.0,1,1,0,1,1,550.0,2,1980.0,   .,1,0
H16868,2014,0.0,1,0,1,0,0,5580.0,2,2008.0,4,1,0
H15602,2014,39.0,1,0,1,0,0,426.0,2,1965.0,3,1,0
H16834,2012,52.0,0,0,1,0,0,180.0,2,1964.0,2,2,1
H16943,2013,52.0,0,0,1,0,0,370.0,2,1930.0,3,2,0
H16844,2015,52.0,1,0,1,0,0,850.0,2,1960.0,3,1,0
H15760,2012,52.0,1,0,1,0,0,378.0,2,1950.0,2,6,0
H15761,2013,4.0,1,0,1,0,0,378.0,2,1950.0,2,6,0
H16287,2015,52.0,0,0,1,0,0,840.0,2,2010.0,3,6,0
H16288,2016,52.0,0,0,1,0,0,840.0,2,2010.0,3,6,0
H19418,2014,52.0,0,0,1,0,0,420.0,2,1960.0,3,6,0
H2331,2013,52.0,0,0,1,0,0,260.0,2,1901.0,3,6,0
H1778,2015,52.0,1,0,1,0,0,886.0,2,1850.0,4,1,0
H16853,2012,52.0,1,0,1,0,0,4212.0,2,1970.0,5,2,1
H16871,2014,5.0,1,0,1,0,0,2734.0,2,1970.0,5,2,0
H16781,2014,52.0,1,0,1,0,0,300.0,2,1950.0,2,1,0
H17111,2015,52.0,1,0,1,0,0,883.0,2,1960.0,4,2,1
H19995,2016,1.0,0,0,1,0,0,190.0,2,1982.0,3,2,0
H17188,2015,52.0,1,0,1,0,0,3145.0,2,2011.0,1,1,0
H14338,2013,52.0,0,1,0,1,1,1200.0,2,1980.0,   .,1,0
H17624,2012,52.0,1,0,1,0,0,6000.0,2,1999.0,5,1,1
H15624,2014,52.0,1,0,1,0,0,340.0,2,1948.0,3,3,0
H16355,2015,52.0,1,0,1,0,0,450.0,2,1980.0,4,3,0
H17667,2012,52.0,1,0,1,0,0,410.0,2,1910.0,3,3,0
H15847,2014,52.0,1,0,1,0,0,890.0,2,1900.0,3,1,0
H17694,2014,52.0,1,0,1,0,0,1960.0,2,2009.0,3,1,0
H16701,2012,52.0,0,0,1,0,0,250.0,2,1930.0,3,1,0
H17917,2013,52.0,1,0,1,0,0,3110.0,2,1980.0,5,3,1
H18813,2012,18.0,0,0,1,0,0,470.0,2,1900.0,4,3,0
H18814,2013,52.0,0,0,1,0,0,470.0,2,1900.0,4,3,0
H15678,2012,52.0,0,0,1,0,0,9390.0,2,1977.0,9,5,1
H15679,2014,52.0,0,0,1,0,0,9390.0,2,1977.0,9,5,1
H17603,2013,48.0,0,0,1,0,0,12053.0,2,1970.0,>=10,5,1
H7253,2014,52.0,0,0,1,0,0,16811.0,2,1980.0,>=10,5,1
H7384,2014,52.0,0,0,1,0,0,10732.0,2,1973.0,>=10,5,1
H16859,2012,52.0,1,0,1,0,0,1573.0,2,1970.0,5,9,1
H16860,2012,52.0,1,0,1,0,0,5210.0,2,1970.0,8,9,0
H16861,2015,52.0,1,0,1,0,0,5210.0,2,1970.0,8,9,0
H16862,2016,52.0,1,0,1,0,0,5210.0,2,1970.0,8,9,0
H16873,2014,0.0,1,0,1,0,0,3528.0,2,1970.0,5,9,0
H17431,2012,52.0,1,0,1,0,0,2875.0,2,1970.0,7,9,1
H17625,2012,52.0,1,0,1,0,0,2824.0,2,1970.0,3,9,0
H17626,2013,39.0,1,0,1,0,0,2824.0,2,1970.0,3,9,0
H17919,2015,52.0,1,0,1,0,0,2100.0,2,1960.0,4,9,0
H6409,2016,52.0,0,0,1,0,0,500.0,2,1950.0,4,1,1
H14405,2012,52.0,1,1,0,1,1,360.0,2,1988.0,   .,5,0
H1714,2012,52.0,1,1,0,1,1,1800.0,2,1960.0,   .,5,1
H1715,2014,40.0,1,1,0,1,1,1800.0,2,1960.0,   .,5,0
H1724,2012,52.0,1,0,1,0,0,1800.0,2,1991.0,4,5,1
H1725,2013,52.0,1,0,1,0,0,1800.0,2,1991.0,4,5,1
H16810,2013,52.0,1,0,1,0,0,3224.0,2,1970.0,5,7,0
H16825,2014,0.0,1,0,1,0,0,4837.0,2,1980.0,8,7,0
H16830,2016,52.0,1,0,1,0,0,3000.0,2,1970.0,1,7,0
H16831,2014,52.0,1,0,1,0,0,2500.0,2,1970.0,2,7,0
H17496,2012,52.0,1,0,1,0,0,6738.0,2,1960.0,4,7,1
H18397,2012,52.0,0,0,1,0,0,6600.0,2,2005.0,4,7,1
H18398,2013,52.0,0,0,1,0,0,6600.0,2,2005.0,4,7,1
H17552,2013,52.0,1,0,1,0,0,934.0,2,1980.0,4,1,1
H16583,2014,52.0,1,0,1,0,0,2100.0,2,1970.0,4,1,1
H14984,2013,4.0,1,1,0,1,1,2250.0,2,1960.0,   .,3,0
H16129,2013,52.0,1,0,1,0,0,660.0,2,1950.0,4,3,1
H16959,2015,52.0,1,0,1,0,0,4890.0,2,1970.0,5,3,0
H16829,2012,52.0,1,0,1,0,0,4910.0,2,1970.0,6,5,1
H16832,2014,0.0,1,0,1,0,0,2829.0,2,1970.0,4,5,0
H16858,2012,52.0,1,0,1,0,0,290.0,2,1960.0,2,5,0
H17166,2013,52.0,1,0,1,0,0,400.0,2,1970.0,4,5,0
H17627,2016,52.0,1,0,1,0,0,4105.0,2,1970.0,5,5,0
H16841,2013,52.0,1,0,1,0,0,1619.0,2,1960.0,4,2,0
H16842,2015,52.0,1,0,1,0,0,1619.0,2,1960.0,4,2,1
H18951,2012,9.0,1,0,1,0,0,2451.0,2,2004.0,5,1,0
H14450,2012,52.0,1,1,0,1,1,2900.0,2,1960.0,   .,5,0
H16843,2013,52.0,1,0,1,0,0,1228.0,2,2000.0,3,5,1
H17056,2012,52.0,1,0,1,0,0,800.0,2,1950.0,3,5,0
H17057,2013,52.0,1,0,1,0,0,800.0,2,1950.0,3,5,0
H729,2016,52.0,0,0,0,1,1,512.0,2,1970.0,   .,5,0
H16578,2013,52.0,1,0,1,0,0,741.0,2,1900.0,4,6,1
H16826,2014,52.0,1,0,1,0,0,200.0,2,1970.0,1,6,0
H16827,2015,52.0,1,0,1,0,0,200.0,2,1970.0,1,6,0
H16828,2012,52.0,1,0,1,0,0,3606.0,2,1970.0,6,6,0
H17244,2013,36.0,0,0,1,0,0,2887.0,2,2001.0,6,6,1
H17829,2012,52.0,1,0,1,0,0,5323.0,2,1970.0,7,6,0
H16840,2016,52.0,1,0,1,0,0,450.0,2,1970.0,1,1,0
H1739,2016,52.0,1,1,0,1,1,680.0,2,1960.0,   .,2,1
H7343,2012,52.0,1,1,0,1,1,150.0,2,1970.0,   .,2,0
H18700,2012,39.0,1,0,1,0,0,3200.0,2,2000.0,4,1,0
H13513,2012,52.0,1,1,0,1,1,500.0,2,1980.0,   .,1,0
H13674,2013,52.0,1,1,0,1,1,10620.0,2,1960.0,   .,3,0
H15277,2012,52.0,0,0,1,0,0,250.0,2,1950.0,2,3,0
H15278,2013,2.0,0,0,1,0,0,250.0,2,1950.0,2,3,0
H13096,2012,52.0,0,1,0,1,1,620.0,2,1960.0,   .,13,0
H13097,2014,52.0,0,1,0,1,1,620.0,2,1960.0,   .,13,0
H13098,2015,51.0,0,1,0,1,1,620.0,2,1960.0,   .,13,0
H13111,2016,52.0,0,0,1,0,0,360.0,2,1850.0,3,13,0
H14262,2013,19.0,1,1,0,1,1,1241.0,2,1960.0,   .,13,0
H15476,2012,52.0,0,0,1,0,0,600.0,2,1900.0,4,13,0
H16823,2012,52.0,1,0,1,0,0,3325.0,2,1980.0,5,13,1
H16824,2014,0.0,1,0,1,0,0,3325.0,2,1980.0,5,13,0
H16850,2015,52.0,1,0,1,0,0,2793.0,2,1970.0,1,13,0
H16851,2016,52.0,1,0,1,0,0,2793.0,2,1970.0,1,13,0
H19400,2016,52.0,0,0,1,0,0,2999.0,2,1964.0,6,13,0
H19914,2016,26.0,0,0,1,0,0,3762.0,2,1964.0,7,13,0
H3928,2015,52.0,0,1,0,1,1,600.0,2,1970.0,   .,13,0
H16385,2012,52.0,0,0,1,0,0,725.0,2,2005.0,4,3,0
H19308,2013,13.0,0,0,1,0,0,300.0,2,1900.0,3,3,0
H7236,2015,52.0,0,1,0,1,1,1040.0,2,1988.0,   .,3,0
H16869,2012,52.0,1,0,1,0,0,1684.0,2,1970.0,4,2,1
H17112,2013,16.0,1,0,0,1,0,1883.7275304791608,2,1970.0,   .,2,0
H16668,2013,52.0,1,0,1,0,0,900.0,2,1920.0,4,2,0
H16669,2014,52.0,1,0,1,0,0,900.0,2,1920.0,4,2,0
H14527,2012,52.0,0,1,0,1,1,2700.0,2,1988.0,   .,11,0
H14528,2014,26.0,0,1,0,1,1,2700.0,2,1988.0,   .,11,0
H16344,2014,52.0,0,0,1,0,0,1800.0,2,2005.0,4,11,1
H16345,2013,52.0,0,0,1,0,0,2300.0,2,1988.0,2,11,0
H17983,2015,52.0,0,0,1,0,0,2050.0,2,2004.0,5,11,0
H18577,2013,52.0,0,0,1,0,0,2100.0,2,2011.0,4,11,0
H18578,2015,52.0,0,0,1,0,0,2100.0,2,2011.0,4,11,0
H6482,2013,30.0,0,0,0,1,1,360.0,2,1960.0,   .,11,0
H6483,2012,52.0,0,0,1,0,0,2400.0,2,1970.0,4,11,1
H6596,2015,52.0,0,0,0,1,1,840.0,2,1970.0,   .,11,0
H6598,2012,52.0,0,0,0,1,1,3900.0,2,1988.0,   .,11,0
H14742,2016,52.0,0,1,0,1,1,200.0,2,1960.0,   .,3,0
H16342,2012,52.0,0,0,1,0,0,2350.0,2,1990.0,2,3,0
H5191,2012,52.0,0,0,0,1,1,105.0,2,1988.0,   .,3,0
H16652,2012,52.0,0,0,1,0,0,450.0,1,1980.0,3,5,0
H4972,2013,30.0,0,0,0,1,1,1525.0,1,1980.0,   .,5,0
H5372,2012,52.0,0,0,0,1,1,2440.0,1,1960.0,   .,5,1
H6177,2016,52.0,0,0,1,0,0,2500.0,1,1990.0,5,5,0
H6552,2012,52.0,0,0,1,0,0,2700.0,1,1970.0,8,5,0
H16945,2012,52.0,1,0,1,0,0,400.0,1,1959.0,3,1,0
H15571,2015,52.0,0,0,1,0,0,340.0,1,1900.0,2,1,0
H12748,2016,52.0,0,1,0,1,1,798.0,1,1960.0,   .,1,1
H19900,2016,29.0,0,0,1,0,0,400.0,1,1900.0,3,1,0
H7444,2016,52.0,0,1,0,1,1,1103.0,2,1960.0,   .,1,0
H2728,2012,0.0,0,0,0,1,1,400.0,2,1970.0,   .,1,0
H12622,2016,52.0,0,0,1,0,0,540.0,2,2007.0,3,5,0
H15549,2014,52.0,0,0,1,0,0,1861.0,2,2008.0,5,5,0
H2250,2012,52.0,0,0,1,0,0,560.0,2,1950.0,2,5,1
H2512,2014,52.0,0,0,0,1,1,700.0,2,1980.0,   .,5,0
H348,2012,52.0,0,0,0,1,1,810.0,2,1960.0,   .,5,1
H14097,2013,14.0,1,1,0,1,1,3500.0,2,1988.0,   .,1,0
H19762,2016,52.0,1,0,1,0,0,316.0,2,1950.0,3,1,0
H13889,2012,52.0,0,1,0,1,1,1126.0,2,1980.0,   .,26,0
H14334,2016,52.0,0,1,0,1,1,405.0,2,1960.0,   .,26,1
H15266,2015,52.0,0,0,1,0,0,450.0,2,1977.0,4,26,1
H15270,2013,52.0,1,0,1,0,0,1400.0,2,2008.0,5,26,0
H15271,2015,52.0,1,0,1,0,0,1400.0,2,2008.0,5,26,0
H15685,2015,52.0,0,0,1,0,0,1212.0,2,1990.0,3,26,1
H16024,2015,52.0,0,0,1,0,0,2300.0,2,1980.0,3,26,0
H16045,2012,13.0,0,0,1,0,0,5500.0,2,1980.0,6,26,0
H16201,2013,17.0,0,0,1,0,0,450.0,2,1972.0,3,26,0
H16271,2016,52.0,0,0,1,0,0,4020.0,2,1970.0,5,26,1
H16297,2012,52.0,0,0,1,0,0,4612.0,2,1970.0,5,26,1
H17067,2014,52.0,0,0,1,0,0,1250.0,2,1970.0,4,26,0
H17306,2013,52.0,0,0,1,0,0,3111.0,2,1973.0,3,26,0
H17413,2013,52.0,0,0,1,0,0,900.0,2,2011.0,2,26,0
H17414,2016,52.0,0,0,1,0,0,900.0,2,2011.0,2,26,0
H17423,2014,52.0,0,0,1,0,0,650.0,2,1965.0,3,26,0
H17669,2013,52.0,0,0,1,0,0,1956.0,2,1960.0,4,26,1
H17670,2016,52.0,0,0,1,0,0,1956.0,2,1960.0,4,26,1
H1911,2013,52.0,0,0,1,0,0,200.0,2,1988.0,2,26,0
H1912,2015,23.0,0,0,1,0,0,200.0,2,1988.0,2,26,0
H19313,2013,10.0,0,0,1,0,0,2363.0,2,2013.0,4,26,0
H19678,2016,52.0,0,0,1,0,0,782.0,2,1988.0,4,26,0
